sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5361;-0.1092;9.4222;-0.1531;-0.4112;9.7968;-0.0287;0.263;-0.4138;0.1;-0.24;12.46;0.0842;658.08;49.5;92.04;274.54;2.4;0.9;32.9;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";47074;2016-12-22 17:00:17:307
0.3256;-0.2282;9.5246;-0.16;-0.3423;9.7994;0.8014;0.026;0.0676;0.01;-0.73;13.38;0.0;653.82;59.22;95.94;275.4;2.0;0.94;34.445;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";48075;2016-12-22 17:00:18:308
0.1637;-0.1378;9.1866;-0.249;-0.3595;9.7969;0.8856;0.2602;-0.5955;0.4;-0.79;13.69;0.0842;655.62;75.18;97.32;276.75;2.1;1.46;36.923;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";49075;2016-12-22 17:00:19:308
-0.2457;0.0646;9.3294;-0.1809;-0.2765;9.8011;0.7293;0.2445;-0.2276;0.22;0.22;7.51;0.6737;658.56;82.74;99.36;277.37;1.62;1.06;46.271;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";50076;2016-12-22 17:00:20:309
-0.7575;3.0E-4;9.2627;-0.2052;-0.2793;9.8005;1.0931;0.0904;-0.1953;-0.09;-0.18;3.77;0.2526;660.36;85.92;103.62;277.62;1.63;1.2;39.727;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";51075;2016-12-22 17:00:21:308
0.0233;0.1431;9.6388;-0.1249;-0.2555;9.8025;-0.2604;0.2817;-0.3467;0.1;-0.42;1.91;0.2526;663.72;94.44;106.5;278.25;1.49;0.73;37.686;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";52074;2016-12-22 17:00:22:307
-0.1505;-0.2139;9.2199;-0.0721;0.1102;9.8058;0.0927;-0.5374;0.0559;-0.54;-0.24;1.6;0.1684;665.28;98.64;101.82;278.37;-0.64;0.42;37.476;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";53075;2016-12-22 17:00:23:308
0.3803;-0.5162;9.5103;0.0607;-0.3208;9.8012;0.1398;-0.1131;-0.162;-0.21;0.37;1.36;0.0842;680.52;98.7;99.3;278.55;1.87;-0.36;36.525;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";54075;2016-12-22 17:00:24:308
0.6183;-0.3996;8.989;0.001;-0.3479;9.8005;0.6369;-0.1024;-0.3199;1.51;-5.78;0.87;0.0;685.32;93.36;110.1;278.05;2.03;-0.01;41.957;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";55075;2016-12-22 17:00:25:308
0.6326;0.2145;8.0892;0.0418;-0.6159;9.7872;0.2972;0.7764;1.609;6.46;-9.2;2.15;0.1684;688.26;93.96;114.12;278.37;3.6;-0.24;42.898;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";56074;2016-12-22 17:00:26:307
0.2542;0.0574;9.7674;0.0553;-0.2541;9.8032;0.2629;0.1794;0.5169;0.83;-0.36;1.08;0.0842;683.52;95.64;115.92;278.25;1.48;-0.32;35.621;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";57075;2016-12-22 17:00:27:308
-0.31;0.255;9.7103;-0.0618;0.0709;9.8062;-0.4079;0.113;0.0559;0.34;0.68;1.2;0.0842;676.98;103.62;120.0;278.65;-0.41;0.36;46.734;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";58075;2016-12-22 17:00:28:308
-0.2243;-0.671;9.5793;-0.1833;-0.129;9.8041;0.0902;-0.3777;0.03;-0.85;-0.21;1.3;0.0842;672.18;110.04;110.46;279.38;0.75;1.07;40.464;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";59075;2016-12-22 17:00:29:308
-0.329;0.0622;9.7055;-0.1131;-0.1477;9.8049;0.3207;0.1336;-0.0537;-0.82;1.32;-1.4;0.2526;678.96;100.98;109.92;278.57;0.86;0.66;42.652;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";60074;2016-12-22 17:00:30:307
0.0828;-0.9661;9.2485;0.0702;-0.2809;9.8024;0.0102;-0.6866;-0.4188;0.83;0.37;-2.19;0.4211;685.86;115.5;111.24;279.77;1.37;-0.84;40.471;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 20;"$GPGSV,5,5,20,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7D::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";61075;2016-12-22 17:00:31:308
-0.0601;-0.4734;9.8317;0.1515;-0.3885;9.7978;-0.1779;-0.0931;0.1696;1.41;1.26;0.35;0.7579;692.52;95.52;111.84;278.3;2.27;-0.89;40.757;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 11;"$GPGSV,3,3,11,75,54,352,,65,63,354,,71,07,142,*4C::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";62076;2016-12-22 17:00:32:309
-0.3481;-0.6686;9.7745;-0.3482;-0.6688;9.7776;0.0;0.0;0.0;-0.88;-2.2;2.43;2.0;689.82;81.24;132.18;277.16;2.36;-0.42;43.569;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";63075;2016-12-22 17:00:33:308
0.2827;-0.5519;10.0697;0.2694;-0.9536;9.7565;0.0141;0.3987;0.344;1.14;-0.94;-1.43;0.0;686.1;100.32;131.58;279.64;6.38;-1.4;40.516;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";64076;2016-12-22 17:00:34:309
0.9754;-0.5472;9.4151;0.0113;-1.0002;9.7555;0.9643;0.4393;-0.2062;-0.24;0.4;0.41;0.0;675.42;111.06;112.68;280.31;6.08;-0.26;47.749;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,76,46,254,,75,54,352,,65,63,354,,72,55,125,*7A::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";65076;2016-12-22 17:00:35:309
-0.1624;-0.502;7.8321;-0.0689;-0.7804;9.7753;-0.0949;0.2627;-1.7458;5.45;0.96;1.82;0.0842;667.8;106.8;104.1;279.82;5.28;0.33;46.866;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7C::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";66074;2016-12-22 17:00:36:307
-1.1598;-0.3782;9.7483;-0.0804;-0.8577;9.7687;-1.0806;0.4669;0.1231;-0.02;0.53;0.53;0.2526;664.62;99.3;104.22;279.18;5.03;0.17;47.357;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";67075;2016-12-22 17:00:37:308
0.1256;-2.3277;8.5272;-0.0089;-1.108;9.7439;0.1344;-1.2337;-1.0933;-5.2;0.74;0.87;0.0842;662.76;101.64;103.8;279.46;5.13;0.27;41.841;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";68075;2016-12-22 17:00:38:308
-0.4385;-1.3327;9.9745;-0.0169;-0.993;9.7562;-0.4218;-0.3509;0.3285;0.68;1.14;0.29;0.0842;659.22;105.06;101.22;279.86;5.88;0.18;48.16;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";69075;2016-12-22 17:00:39:308
0.0423;-0.4996;9.7721;-0.0275;-0.8607;9.7688;0.0694;0.3506;0.123;-0.02;0.04;-0.02;0.1684;660.06;105.0;101.4;279.76;5.18;0.15;45.391;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";70075;2016-12-22 17:00:40:308
-0.2195;-0.321;9.8555;0.0083;-0.761;9.7771;0.6482;0.7277;-0.4291;-0.12;0.01;-0.02;0.1684;659.52;105.06;100.8;279.69;4.58;-0.01;53.001;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";71075;2016-12-22 17:00:41:308
-0.5028;-0.5281;9.8983;-0.0518;-0.4964;9.7939;0.0551;0.124;-0.2935;0.04;0.4;0.01;0.1684;659.16;105.3;101.04;279.49;2.94;-0.11;36.398;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,76,46,254,,75,54,352,,71,07,142,,72,55,125,*78::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";72074;2016-12-22 17:00:42:307
0.2542;-0.1425;9.3627;-0.0761;-0.4649;9.7953;0.5861;0.0076;0.1276;0.1;0.19;-0.02;0.1684;659.22;106.5;100.26;279.5;2.75;0.45;34.926;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";73075;2016-12-22 17:00:43:308
0.366;0.8977;9.5508;-0.128;-0.3725;9.7987;0.1346;0.6969;-0.3375;0.65;0.47;0.01;0.0;659.4;105.96;99.48;279.4;2.18;0.75;35.083;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";74074;2016-12-22 17:00:44:307
-0.4719;-1.3041;10.3077;-0.0129;-0.2571;9.8033;-0.6021;-0.1857;0.0278;1.41;-3.91;-0.3;0.5895;656.52;107.16;97.14;279.46;1.5;0.08;31.523;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";75075;2016-12-22 17:00:45:308
-0.1481;0.136;9.8555;-0.0266;-0.132;9.8057;-0.153;0.2584;-0.0843;2.94;4.72;-0.11;0.4211;654.66;102.24;94.86;278.95;0.77;0.16;42.26;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";76074;2016-12-22 17:00:46:307
0.3851;0.0098;9.984;-0.0051;-0.2921;9.8023;-1.7833;-0.6851;-3.2079;-3.57;7.66;1.79;0.1684;658.08;105.9;108.42;279.42;1.71;0.03;51.176;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";77075;2016-12-22 17:00:47:308
-0.6361;0.5049;9.7745;-0.036;-0.0883;9.8062;-0.0557;-0.0368;0.0818;0.19;0.8;0.26;0.0842;663.36;114.0;112.68;279.83;0.52;0.21;32.925;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";78074;2016-12-22 17:00:48:307
0.178;0.5859;9.3199;0.0183;0.2447;9.8036;-0.2923;0.434;-0.0721;-0.82;0.56;0.26;0.0842;664.62;107.88;122.34;278.97;-1.43;-0.11;36.625;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";79075;2016-12-22 17:00:49:308
-0.0862;1.4547;8.2106;-0.093;0.9937;9.7557;-0.9762;-0.2725;0.6638;9.06;0.28;4.29;0.0842;664.74;104.28;119.64;277.86;-5.82;0.55;45.448;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";80075;2016-12-22 17:00:50:308
-0.5742;0.086;9.7531;-0.1937;0.8712;9.766;-0.442;-1.2163;-0.0177;-2.14;0.47;12.1;0.0842;667.92;93.12;105.42;277.09;-5.68;1.01;52.322;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";81074;2016-12-22 17:00:51:307
-1.0408;1.231;9.3294;-0.3574;1.0217;9.7467;-0.1363;1.2132;-0.2505;-0.12;2.21;13.38;0.1684;675.84;95.04;93.96;277.32;-5.71;1.66;39.835;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";82075;2016-12-22 17:00:52:308
-0.6932;-0.152;10.222;-0.3887;0.8829;9.7591;-1.1994;-1.5646;0.176;-0.12;2.73;14.94;8.5053;687.54;107.4;94.2;278.28;-5.17;2.28;40.059;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";83074;2016-12-22 17:00:53:307
-1.2574;-0.0283;8.8676;-0.5293;0.9286;9.7482;-0.5267;-1.3882;0.432;0.1;0.4;16.75;10.0211;686.1;112.68;97.86;278.79;-5.43;3.11;42.105;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";84075;2016-12-22 17:00:54:308
-2.1334;1.1096;10.4315;-0.542;0.9593;9.7446;-0.7522;-0.5064;-0.1991;-0.12;0.92;17.7;10.7789;701.16;95.58;107.64;277.17;-5.61;3.18;42.024;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";85075;2016-12-22 17:00:55:308
-1.2979;0.8192;9.2842;-0.61;1.0152;9.7349;-1.0276;-0.2356;0.8337;-0.42;0.86;19.2;12.1263;704.16;108.12;119.04;277.99;-5.94;3.59;42.173;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";86075;2016-12-22 17:00:56:308
-0.7432;1.2357;8.751;-0.7105;1.1553;9.7124;-0.9665;-0.415;0.6595;-1.06;0.1;18.86;13.7263;723.3;97.32;113.58;276.97;-6.77;4.18;41.425;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";87074;2016-12-22 17:00:57:307
-2.1024;0.2098;10.0149;-0.7893;1.2467;9.695;-1.164;-0.7176;0.2506;0.25;0.13;19.35;16.6737;740.88;72.0;115.86;274.92;-7.3;4.65;42.414;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 10;"$GPGSV,3,3,10,65,63,354,,71,07,142,*7A::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";88075;2016-12-22 17:00:58:308
-1.0622;0.8882;9.2461;-0.7488;1.2795;9.694;-0.8086;-1.2244;0.2006;-1.22;2.67;14.3;19.4526;722.52;76.98;134.28;275.17;-7.5;4.42;40.878;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 11;"$GPGSV,3,3,11,65,63,354,,71,07,142,,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";89074;2016-12-22 17:00:59:307
-1.455;0.3859;8.5129;-0.7258;1.0082;9.7276;-0.4002;-0.7283;-0.2818;-9.36;-3.18;16.23;22.5684;-1.26;0.36;-26.52;47.44;-5.9;4.27;43.83;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";90075;2016-12-22 17:01:00:308
-0.9598;-0.4091;9.9292;-0.7257;0.0304;9.7797;0.2194;-1.015;-0.4745;-0.15;0.56;9.59;22.5684;7.68;-27.42;-13.74;194.44;-0.18;4.24;38.987;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,76,46,254,,75,54,352,,65,63,354,,72,55,125,*7A::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";91075;2016-12-22 17:01:01:308
-0.3267;-0.8781;9.6793;-0.5189;-0.3172;9.7878;0.7336;-0.3831;0.1653;0.71;-0.18;1.3;21.3053;6.36;-30.18;6.78;192.06;1.85;3.03;38.117;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7C::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";92074;2016-12-22 17:01:02:307
0.3779;-0.083;9.3627;0.1557;-0.4715;9.7941;0.3801;-0.0854;0.2685;-0.12;0.92;-8.53;20.8842;7.14;-25.56;3.42;195.07;2.76;-0.91;45.024;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 13;"$GPGSV,4,4,13,72,55,125,*48::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";93075;2016-12-22 17:01:03:308
1.0563;-0.0449;9.6769;0.3695;-0.4767;9.7881;0.7178;-0.0901;-0.2855;0.5;-4.22;-13.51;24.5895;13.74;-11.1;2.04;232.02;2.79;-2.16;41.259;20.972475;105.75845;;31.198939023800342;;76.4;;0 / 12;"$GPGSV,3,3,12,75,54,352,,65,63,354,,71,07,142,,72,55,125,*7C::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";94075;2016-12-22 17:01:04:308
