sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.128;0.1836;-10.1016;0.1284;0.1111;-9.8052;-0.0021;0.0711;-0.1695;0.16;-0.88;-0.33;0.0842;356.4;62.82;-548.4;80.76;-0.65;-179.25;69.657;21.014988;105.77829;-55.16;NaN;11.0;38.709675;232.4;14 / 18;"$GPGSV,5,5,18,84,54,033,,68,00,000,*73::$GPGGA,003714,2100.899204,N,10546.697264,E,1,10,0.7,3.9,M,-21.0,M,,*62::$GPVTG,232.4,T,232.4,M,21.4,N,39.6,K,A*28::$GPRMC,003714,A,2100.899204,N,10546.697264,E,21.4,232.4,231216,1.4,W,A*3B::$GPGSA,A,3,05,06,12,13,15,17,19,20,25,29,,,1.1,0.7,0.8*3B";2915010;2016-12-23 07:37:13:971
0.1994;0.0146;-9.7683;0.1453;-0.0966;-9.8051;0.0514;0.113;0.218;0.22;1.39;-0.03;0.0842;357.36;63.54;-547.56;78.74;0.56;-179.15;69.961;21.014988;105.77829;-55.16;NaN;11.0;38.709675;232.4;14 / 18;"$GPGSV,5,5,18,84,54,033,,68,00,000,*73::$GPGGA,003715,2100.895852,N,10546.692221,E,1,10,0.7,4.6,M,-21.0,M,,*6A::$GPVTG,232.6,T,232.6,M,21.4,N,39.6,K,A*28::$GPRMC,003715,A,2100.895852,N,10546.692221,E,21.4,232.6,231216,1.4,W,A*39::$GPGSA,A,3,05,06,12,13,15,17,19,20,25,29,,,1.1,0.7,0.8*3B";2916010;2016-12-23 07:37:14:971
0.0185;-0.2496;-9.0376;0.2519;-0.063;-9.8032;-0.2361;-0.1859;0.8699;0.34;0.13;0.06;0.0842;356.52;62.88;-546.96;79.01;0.37;-178.53;70.329;21.01488;105.77812;-50.97;NaN;11.0;41.935486;233.0;14 / 18;"$GPGSV,5,5,18,84,54,033,,68,00,000,*73::$GPGGA,003716,2100.892763,N,10546.687043,E,1,10,0.7,5.2,M,-21.0,M,,*64::$GPVTG,233.0,T,233.0,M,21.4,N,39.6,K,A*28::$GPRMC,003716,A,2100.892763,N,10546.687043,E,21.4,233.0,231216,1.4,W,A*35::$GPGSA,A,3,05,06,12,13,15,17,19,20,25,29,,,1.1,0.7,0.8*3B";2917010;2016-12-23 07:37:15:971
0.3398;0.2312;-8.2901;0.3249;0.0505;-9.8011;0.0124;0.1803;1.5884;0.1;-0.48;0.34;0.0842;356.58;62.64;-548.1;79.93;-0.3;-178.1;69.803;21.01488;105.77812;-50.97;NaN;11.0;41.935486;233.0;14 / 18;"$GPGSV,5,5,18,84,54,033,,68,00,000,*73::$GPGGA,003717,2100.886314,N,10546.682216,E,1,10,0.7,6.4,M,-21.0,M,,*66::$GPVTG,227.6,T,227.6,M,22.4,N,41.4,K,A*26::$GPRMC,003717,A,2100.886314,N,10546.682216,E,22.4,227.6,231216,1.4,W,A*32::$GPGSA,A,3,05,06,12,13,15,17,19,20,25,29,,,1.1,0.7,0.8*3B";2918010;2016-12-23 07:37:16:971
0.0328;-0.2615;-9.2232;0.1643;-0.0033;-9.8053;-0.1322;-0.2582;0.622;-0.64;-1.98;0.31;0.0842;356.34;62.4;-548.58;79.83;0.02;-179.04;68.649;21.014696;105.777954;-45.48;NaN;11.75;41.935486;227.9;14 / 18;"$GPGSV,5,5,18,84,54,035,,68,00,000,*75::$GPGGA,003718,2100.881798,N,10546.676866,E,1,10,0.7,6.9,M,-21.0,M,,*65::$GPVTG,227.9,T,227.9,M,22.8,N,42.3,K,A*2E::$GPRMC,003718,A,2100.881798,N,10546.676866,E,22.8,227.9,231216,1.4,W,A*3F::$GPGSA,A,3,05,06,12,13,15,17,19,20,25,29,,,1.1,0.7,0.9*3A";2919009;2016-12-23 07:37:17:970
-0.3909;0.3907;-9.8754;0.0466;0.1284;-9.8057;-0.4382;0.2607;0.0523;-0.33;-0.72;0.0;0.0842;356.7;61.32;-549.18;81.37;-0.75;-179.73;69.28;21.014696;105.777954;-45.48;NaN;11.75;41.935486;227.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003719,2100.877661,N,10546.670843,E,1,11,0.9,7.1,M,-21.0,M,,*6D::$GPVTG,228.8,T,228.8,M,22.8,N,42.3,K,A*2E::$GPRMC,003719,A,2100.877661,N,10546.670843,E,22.8,228.8,231216,1.4,W,A*3F::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2920011;2016-12-23 07:37:18:972
0.0804;-0.0806;-10.9109;-0.0218;0.1285;-9.8058;0.1025;-0.2112;-0.95;-0.03;0.44;-0.27;0.0842;356.88;61.26;-550.08;81.46;-0.75;179.87;67.788;21.014565;105.77776;-44.19;NaN;11.75;41.935486;229.2;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003720,2100.873776,N,10546.665670,E,1,11,0.9,7.3,M,-21.0,M,,*6C::$GPVTG,229.2,T,229.2,M,22.8,N,42.3,K,A*2E::$GPRMC,003720,A,2100.873776,N,10546.665670,E,22.8,229.2,231216,1.4,W,A*37::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2921010;2016-12-23 07:37:19:971
0.3875;0.1788;-9.973;0.0657;0.2398;-9.8035;0.3203;-0.0661;0.0414;-0.09;3.07;-0.49;0.0842;357.72;61.38;-550.2;82.37;-1.4;-179.62;64.89;21.014565;105.77776;-44.19;NaN;11.75;41.935486;229.2;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003721,2100.870395,N,10546.658701,E,1,11,0.9,7.7,M,-21.0,M,,*6A::$GPVTG,232.4,T,232.4,M,23.3,N,43.2,K,A*24::$GPRMC,003721,A,2100.870395,N,10546.658701,E,23.3,232.4,231216,1.4,W,A*33::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2922011;2016-12-23 07:37:20:972
0.3137;-0.3472;-8.502;0.2209;0.0872;-9.8038;0.0912;-0.4351;1.3722;0.16;-0.29;-0.03;0.0842;357.72;61.98;-549.3;80.63;-0.51;-178.71;59.465;21.014433;105.77762;-39.35;NaN;10.75;38.709675;227.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003722,2100.865994,N,10546.657070,E,1,11,0.9,8.8,M,-21.0,M,,*68::$GPVTG,227.9,T,227.9,M,20.9,N,38.7,K,A*24::$GPRMC,003722,A,2100.865994,N,10546.657070,E,20.9,227.9,231216,1.4,W,A*31::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2923010;2016-12-23 07:37:21:971
0.5327;0.2883;-10.2872;0.2185;0.1546;-9.803;0.3111;0.1316;-0.3454;1.01;0.44;0.19;0.0842;359.04;61.98;-549.24;81.27;-0.9;-178.72;67.36;21.014433;105.77762;-39.35;NaN;10.75;38.709675;227.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003723,2100.861652,N,10546.650534,E,1,11,0.8,9.6,M,-21.0,M,,*64::$GPVTG,228.5,T,228.5,M,20.9,N,38.7,K,A*24::$GPRMC,003723,A,2100.861652,N,10546.650534,E,20.9,228.5,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.9*34";2924010;2016-12-23 07:37:22:971
0.247;-0.033;-10.9418;0.2144;0.0203;-9.8043;0.031;-0.0535;-1.0652;-0.85;-0.02;-0.18;0.0842;359.46;62.7;-548.76;79.89;-0.12;-178.75;69.272;21.014297;105.77744;-35.81;NaN;10.75;41.935486;228.1;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003724,2100.857884,N,10546.646374,E,1,11,0.8,9.9,M,-21.0,M,,*69::$GPVTG,228.1,T,228.1,M,20.9,N,38.7,K,A*24::$GPRMC,003724,A,2100.857884,N,10546.646374,E,20.9,228.1,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.9*34";2925012;2016-12-23 07:37:23:973
0.0661;-0.1163;-10.5396;0.1834;-0.028;-9.8049;-0.1195;-0.088;-0.616;0.55;0.23;0.03;0.0842;358.98;63.6;-548.82;79.35;0.16;-178.93;62.849;21.014297;105.77744;-35.81;NaN;10.75;41.935486;228.1;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003725,2100.853113,N,10546.641826,E,1,11,0.8,9.6,M,-21.0,M,,*6F::$GPVTG,227.8,T,227.8,M,21.4,N,39.6,K,A*28::$GPRMC,003725,A,2100.853113,N,10546.641826,E,21.4,227.8,231216,1.4,W,A*35::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.9*34";2926009;2016-12-23 07:37:24:970
0.1399;0.4335;-10.0087;0.1472;0.1099;-9.8049;-0.0089;0.3225;-0.0986;-0.73;-0.23;0.03;0.0842;359.1;63.6;-549.24;80.64;-0.64;-179.14;63.135;21.014145;105.7773;-32.9;NaN;10.75;45.16129;226.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003726,2100.848719,N,10546.637835,E,1,11,0.7,10.8,M,-21.0,M,,*50::$GPVTG,226.9,T,226.9,M,20.9,N,38.7,K,A*24::$GPRMC,003726,A,2100.848719,N,10546.637835,E,20.9,226.9,231216,1.4,W,A*3F::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.7,0.8*39";2927009;2016-12-23 07:37:25:970
0.4517;0.7144;-12.0178;0.13;0.1999;-9.8038;0.3194;0.511;-2.0368;0.8;0.04;0.31;0.0842;358.26;63.9;-549.66;81.46;-1.17;-179.24;65.303;21.014145;105.7773;-32.9;NaN;10.75;45.16129;226.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003727,2100.845120,N,10546.632060,E,1,11,0.7,10.3,M,-21.0,M,,*56::$GPVTG,231.5,T,231.5,M,20.9,N,38.7,K,A*24::$GPRMC,003727,A,2100.845120,N,10546.632060,E,20.9,231.5,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.7,0.8*39";2928009;2016-12-23 07:37:26:970
0.366;-0.0878;-10.6562;0.1632;0.037;-9.8052;0.2013;-0.1251;-0.7577;-0.21;0.23;-0.21;0.0842;362.64;65.88;-552.54;79.76;-0.22;-179.05;63.802;21.013996;105.77707;-37.1;NaN;11.75;38.709675;231.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003728,2100.839831,N,10546.624102,E,1,11,0.7,9.5,M,-21.0,M,,*67::$GPVTG,231.9,T,231.9,M,22.8,N,42.3,K,A*2E::$GPRMC,003728,A,2100.839831,N,10546.624102,E,22.8,231.9,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.7,0.8*39";2929009;2016-12-23 07:37:27:970
0.5588;0.3526;-9.5684;0.1667;0.0169;-9.8052;0.3902;0.3355;0.3496;1.72;0.69;-0.21;0.0842;362.16;65.58;-553.32;79.55;-0.1;-179.03;69.622;21.013996;105.77707;-37.1;NaN;11.75;38.709675;231.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003729,2100.836494,N,10546.618852,E,1,11,0.7,10.0,M,-21.0,M,,*54::$GPVTG,231.9,T,231.9,M,22.8,N,42.3,K,A*2E::$GPRMC,003729,A,2100.836494,N,10546.618852,E,22.8,231.9,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.7,0.8*39";2930010;2016-12-23 07:37:28:971
-0.1481;0.3193;-9.2589;0.1742;0.1267;-9.8043;-0.3245;0.1909;0.6695;-1.13;-0.35;-0.58;0.0842;362.34;66.54;-552.6;80.37;-0.74;-178.98;70.419;21.013884;105.776886;-37.1;NaN;11.75;41.935486;232.2;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003730,2100.833116,N,10546.613263,E,1,11,0.7,9.5,M,-21.0,M,,*68::$GPVTG,232.2,T,232.2,M,22.8,N,42.3,K,A*2E::$GPRMC,003730,A,2100.833116,N,10546.613263,E,22.8,232.2,231216,1.4,W,A*3F::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.7,0.8*39";2931010;2016-12-23 07:37:29:971
0.1304;0.2574;-10.4301;0.2293;0.0674;-9.8037;-0.1026;0.1889;-0.4679;0.92;-0.26;0.58;0.0842;362.28;66.3;-552.3;79.9;-0.39;-178.66;72.57;21.013884;105.776886;-37.1;NaN;11.75;41.935486;232.2;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003731,2100.830167,N,10546.607624,E,1,11,0.8,9.3,M,-21.0,M,,*67::$GPVTG,233.2,T,233.2,M,22.4,N,41.4,K,A*26::$GPRMC,003731,A,2100.830167,N,10546.607624,E,22.4,233.2,231216,1.4,W,A*34::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.8,0.8*36";2932010;2016-12-23 07:37:30:971
0.4398;-0.183;-8.9614;0.2811;-0.0192;-9.8026;0.1527;-0.1634;1.0498;-0.55;0.5;0.83;0.0842;362.28;65.7;-552.18;78.9;0.22;-178.5;60.33;21.01378;105.77669;-36.45;NaN;11.75;45.16129;233.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003732,2100.826796,N,10546.601081,E,1,11,0.8,9.7,M,-21.0,M,,*60::$GPVTG,233.9,T,233.9,M,22.8,N,42.3,K,A*2E::$GPRMC,003732,A,2100.826796,N,10546.601081,E,22.8,233.9,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.1,0.8,0.8*36";2933010;2016-12-23 07:37:31:971
0.6683;0.3716;-11.3179;0.3139;0.0627;-9.8014;0.3438;0.3068;-1.1839;-0.82;0.47;0.15;0.0842;361.2;65.7;-552.66;79.43;-0.19;-178.24;67.965;21.01378;105.77669;-36.45;NaN;11.75;45.16129;233.9;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003733,2100.822670,N,10546.594890,E,1,11,0.8,10.6,M,-21.0,M,,*52::$GPVTG,234.5,T,234.5,M,22.8,N,42.3,K,A*2E::$GPRMC,003733,A,2100.822670,N,10546.594890,E,22.8,234.5,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.9*34";2934010;2016-12-23 07:37:32:971
0.4351;-0.2592;-8.9542;0.3417;0.0371;-9.8006;0.0838;-0.2973;1.122;-0.55;0.9;0.19;0.0842;361.26;65.22;-553.62;79.58;-0.18;-178.27;63.544;21.01366;105.77648;-32.26;NaN;11.75;38.709675;234.3;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003734,2100.819554,N,10546.588931,E,1,11,0.9,11.0,M,-21.0,M,,*59::$GPVTG,234.3,T,234.3,M,22.8,N,42.3,K,A*2E::$GPRMC,003734,A,2100.819554,N,10546.588931,E,22.8,234.3,231216,1.4,W,A*3B::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2935010;2016-12-23 07:37:33:971
0.566;0.3574;-9.9421;0.3327;0.1141;-9.8003;0.226;0.2407;0.0707;-0.24;0.47;-0.06;0.0842;361.68;65.22;-553.26;80.22;-0.59;-178.12;61.775;21.01366;105.77648;-32.26;NaN;11.75;38.709675;234.3;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003735,2100.815465,N,10546.582964,E,1,11,0.9,11.8,M,-21.0,M,,*55::$GPVTG,234.2,T,234.2,M,22.8,N,42.3,K,A*2E::$GPRMC,003735,A,2100.815465,N,10546.582964,E,22.8,234.2,231216,1.4,W,A*3E::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2936009;2016-12-23 07:37:34:970
0.5755;0.2193;-9.9635;0.3286;0.1162;-9.8005;0.2402;0.1007;0.0384;0.06;-0.91;-0.46;0.0842;362.1;64.74;-553.44;80.33;-0.68;-177.96;61.661;21.01354;105.77629;-28.06;NaN;11.75;41.935486;235.0;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003736,2100.812488,N,10546.577184,E,1,11,0.9,12.3,M,-21.0,M,,*56::$GPVTG,235.0,T,235.0,M,22.8,N,42.3,K,A*2E::$GPRMC,003736,A,2100.812488,N,10546.577184,E,22.8,235.0,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2937009;2016-12-23 07:37:35:970
0.4708;0.5335;-9.2304;0.3803;0.2341;-9.7965;0.0868;0.2971;0.6624;-0.12;-0.26;-0.52;0.0842;362.64;64.32;-554.16;81.11;-1.06;-177.89;63.149;21.01354;105.77629;-28.06;NaN;11.75;41.935486;235.0;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003737,2100.808334,N,10546.571537,E,1,11,0.9,12.6,M,-21.0,M,,*53::$GPVTG,234.6,T,234.6,M,23.3,N,43.2,K,A*24::$GPRMC,003737,A,2100.808334,N,10546.571537,E,23.3,234.6,231216,1.4,W,A*3B::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2938011;2016-12-23 07:37:36:972
0.4113;0.5859;-10.5396;0.3774;0.2048;-9.7972;0.0298;0.3789;-0.6369;0.16;-0.14;-0.3;0.0842;363.42;64.86;-553.14;81.23;-1.25;-177.75;62.378;21.013414;105.77609;-26.77;NaN;11.75;45.16129;234.8;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003738,2100.804868,N,10546.565961,E,1,11,0.9,12.7,M,-21.0,M,,*59::$GPVTG,234.8,T,234.8,M,22.8,N,42.3,K,A*2E::$GPRMC,003738,A,2100.804868,N,10546.565961,E,22.8,234.8,231216,1.4,W,A*34::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2939010;2016-12-23 07:37:37:971
0.8397;0.3478;-10.3468;0.4575;0.2553;-9.7926;0.3718;0.0867;-0.3317;-1.13;-0.91;-0.09;0.0842;363.72;64.8;-553.44;81.14;-1.23;-177.4;61.389;21.013414;105.77609;-26.77;NaN;11.75;45.16129;234.8;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003739,2100.800824,N,10546.560592,E,1,11,0.9,13.0,M,-21.0,M,,*57::$GPVTG,234.3,T,234.3,M,22.8,N,42.3,K,A*2E::$GPRMC,003739,A,2100.800824,N,10546.560592,E,22.8,234.3,231216,1.4,W,A*37::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2940012;2016-12-23 07:37:38:973
0.8873;-0.0544;-9.1018;0.5726;0.2197;-9.7875;0.3016;-0.2791;0.9103;0.65;1.51;0.43;0.0842;364.02;64.62;-553.56;81.33;-1.39;-177.04;62.223;21.013315;105.775986;-27.1;NaN;10.0;35.48387;232.3;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003740,2100.798952,N,10546.559147,E,1,11,0.8,12.6,M,-21.0,M,,*57::$GPVTG,232.3,T,232.3,M,19.4,N,36.0,K,A*2A::$GPRMC,003740,A,2100.798952,N,10546.559147,E,19.4,232.3,231216,1.4,W,A*33::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.9*34";2941011;2016-12-23 07:37:39:972
1.023;-0.1044;-9.8183;0.6211;0.2781;-9.783;0.3896;-0.3881;0.1592;0.49;-0.97;0.09;0.0842;364.56;65.64;-553.5;81.62;-1.74;-176.35;65.057;21.013315;105.775986;-27.1;NaN;10.0;35.48387;232.3;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003741,2100.794684,N,10546.554165,E,1,11,1.0,13.6,M,-21.0,M,,*5B::$GPVTG,233.3,T,233.3,M,19.4,N,36.0,K,A*2A::$GPRMC,003741,A,2100.794684,N,10546.554165,E,19.4,233.3,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,1.0,0.9*3C";2942010;2016-12-23 07:37:40:971
0.8707;0.1169;-10.0278;0.645;0.1976;-9.7834;0.4005;-0.0424;-0.2172;0.37;-0.05;-0.03;0.0842;364.56;64.86;-554.04;80.96;-1.27;-176.3;60.782;21.013182;105.775826;-23.87;NaN;10.0;35.48387;233.1;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003742,2100.790897,N,10546.549678,E,1,11,1.0,13.6,M,-21.0,M,,*57::$GPVTG,233.1,T,233.1,M,19.4,N,36.0,K,A*2A::$GPRMC,003742,A,2100.790897,N,10546.549678,E,19.4,233.1,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,1.0,0.9*3C";2943010;2016-12-23 07:37:41:971
0.804;-0.1973;-10.4491;0.576;0.1199;-9.789;0.2128;-0.3203;-0.401;0.4;0.17;0.03;0.0842;365.22;64.92;-553.32;80.29;-0.81;-176.73;63.096;21.013182;105.775826;-23.87;NaN;10.0;35.48387;233.1;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003743,2100.786742,N,10546.544490,E,1,11,1.1,14.5,M,-21.0,M,,*5A::$GPVTG,233.1,T,233.1,M,19.9,N,36.9,K,A*2E::$GPRMC,003743,A,2100.786742,N,10546.544490,E,19.9,233.1,231216,1.4,W,A*3D::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.4,1.1,0.9*3A";2944010;2016-12-23 07:37:42:971
0.6231;0.574;-9.8778;0.5031;0.1792;-9.7921;0.1101;0.3912;0.1073;0.65;-0.2;-0.24;0.0842;364.56;64.08;-556.68;80.84;-0.97;-177.12;61.812;21.013044;105.77565;-23.23;NaN;10.25;38.709675;233.0;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003744,2100.782717,N,10546.538810,E,1,11,1.0,13.8,M,-21.0,M,,*5D::$GPVTG,233.0,T,233.0,M,19.9,N,36.9,K,A*2E::$GPRMC,003744,A,2100.782717,N,10546.538810,E,19.9,233.0,231216,1.4,W,A*30::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.4,1.0,0.9*3B";2945009;2016-12-23 07:37:43:970
0.3636;-0.1378;-9.4636;0.4833;0.0937;-9.7943;-0.1284;-0.2332;0.5082;1.11;-0.69;-0.18;0.0842;364.56;65.22;-553.32;80.26;-0.73;-177.03;62.308;21.013044;105.77565;-23.23;NaN;10.25;38.709675;233.0;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003745,2100.779726,N,10546.533207,E,1,11,0.9,13.7,M,-21.0,M,,*5A::$GPVTG,233.6,T,233.6,M,19.9,N,36.9,K,A*2E::$GPRMC,003745,A,2100.779726,N,10546.533207,E,19.9,233.6,231216,1.4,W,A*36::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.9,0.9*35";2946010;2016-12-23 07:37:44:971
0.9135;-0.1758;-10.6205;0.424;0.1334;-9.7966;0.4825;-0.3115;-0.6636;0.31;-0.08;-0.27;0.0842;364.44;65.16;-554.16;80.52;-0.83;-177.57;63.945;21.012918;105.77546;-22.9;NaN;10.5;41.935486;232.6;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003746,2100.775070,N,10546.527366,E,1,11,0.9,13.9,M,-21.0,M,,*5C::$GPVTG,232.6,T,232.6,M,20.4,N,37.8,K,A*29::$GPRMC,003746,A,2100.775070,N,10546.527366,E,20.4,232.6,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.9,0.9*35";2947009;2016-12-23 07:37:45:970
0.147;-0.0759;-10.3301;0.4252;0.149;-9.7963;-0.284;-0.227;-0.3984;-0.09;-0.39;-0.24;0.0842;364.38;64.56;-553.38;80.6;-0.89;-177.52;64.638;21.012918;105.77546;-22.9;NaN;10.5;41.935486;232.6;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003747,2100.772913,N,10546.524223,E,1,11,0.8,13.7,M,-21.0,M,,*5A::$GPVTG,231.3,T,231.3,M,18.0,N,33.3,K,A*29::$GPRMC,003747,A,2100.772913,N,10546.524223,E,18.0,231.3,231216,1.4,W,A*38::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.8,0.8*35";2948010;2016-12-23 07:37:46:971
1.2634;-0.0997;-9.3875;0.5112;0.1306;-9.7924;0.7447;-0.2322;0.5494;1.01;0.13;0.55;0.0842;364.8;64.62;-555.24;80.77;-1.0;-177.31;61.952;21.012863;105.77534;-26.45;NaN;8.25;35.48387;232.6;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003748,2100.771853,N,10546.520144,E,1,11,0.9,12.8,M,-21.0,M,,*5A::$GPVTG,232.6,T,232.6,M,16.0,N,29.7,K,A*28::$GPRMC,003748,A,2100.771853,N,10546.520144,E,16.0,232.6,231216,1.4,W,A*3F::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.2,0.9,0.9*35";2949010;2016-12-23 07:37:47:971
1.4515;-0.0759;-10.0444;0.7602;0.05;-9.777;0.6771;-0.1269;-0.0846;-0.82;-0.14;2.2;0.0842;363.96;64.26;-554.76;79.4;-0.29;-176.17;60.808;21.012863;105.77534;-26.45;NaN;8.25;35.48387;232.6;15 / 19;"$GPGSV,5,5,19,69,48,021,,84,54,035,,68,00,000,*44::$GPGGA,003749,2100.769303,N,10546.517530,E,1,11,0.9,13.3,M,-21.0,M,,*55::$GPVTG,232.5,T,232.5,M,16.0,N,29.7,K,A*28::$GPRMC,003749,A,2100.769303,N,10546.517530,E,16.0,232.5,231216,1.4,W,A*39::$GPGSA,A,3,02,05,06,12,13,15,17,19,20,25,29,,1.3,0.9,0.9*34";2950009;2016-12-23 07:37:48:970
